Encoding,Horizon,Problem,counter wrac1_y_wrbc1,counter wrbc1_b_wrcc1,counter wrcc1_x_wrdc1,counter wrdc1_b_wrec1,counter wrec1_y_wrfc1,Total
clingcon,600,./pddl_cafe/result/Instancesv2_round/random/fixlen4/30eve/p03[count=350]_cafe-bnd_dhxplink_600.txt,13563280,10137600,9663100,,,33363980
clingcon,600,./pddl_cafe/result/Instancesv2_round/random/fixlen4/30eve/p04[count=350]_cafe-bnd_dhxplink_600.txt,13563280,10137600,9663100,10495800,,43859780
clingcon,600,./pddl_cafe/result/Instancesv2_round/random/fixlen4/30eve/p05[count=350]_cafe-bnd_dhxplink_600.txt,13563280,10137600,9663100,10495800,11994700,55854480
clingcon,600,./pddl_cafe/result/Instancesv2_round/random/fixlen4/30eve/p02[count=350]_cafe-bnd_dhxplink_600.txt,13563280,10137600,,,,23700880
clingcon,600,./pddl_cafe/result/Instancesv2_round/sipp/fixlen4/30eve/p03[count=350]_cafe-bnd_dhxplink_600.txt,13948920,12153600,12349700,,,38452220
clingcon,600,./pddl_cafe/result/Instancesv2_round/sipp/fixlen4/30eve/p04[count=350]_cafe-bnd_dhxplink_600.txt,13948920,12153600,12349700,12650200,,51102420
clingcon,600,./pddl_cafe/result/Instancesv2_round/sipp/fixlen4/30eve/p05[count=350]_cafe-bnd_dhxplink_600.txt,13948920,12153600,12349700,12632800,13560300,64645320
clingcon,600,./pddl_cafe/result/Instancesv2_round/sipp/fixlen4/30eve/p02[count=350]_cafe-bnd_dhxplink_600.txt,13948920,12153600,,,,26102520
clingcon,600,./pddl_cafe/result/Instancesv2_round/sippv2/fixlen4/30eve/p03[count=350]_cafe-bnd_dhxplink_600.txt,14080120,12268800,12349700,,,38698620
clingcon,600,./pddl_cafe/result/Instancesv2_round/sippv2/fixlen4/30eve/p04[count=350]_cafe-bnd_dhxplink_600.txt,14080120,12268800,12349700,12650200,,51348820
clingcon,600,./pddl_cafe/result/Instancesv2_round/sippv2/fixlen4/30eve/p05[count=350]_cafe-bnd_dhxplink_600.txt,14080120,12268800,12349700,12632800,13560300,64891720
clingcon,600,./pddl_cafe/result/Instancesv2_round/sippv2/fixlen4/30eve/p02[count=350]_cafe-bnd_dhxplink_600.txt,14080120,12268800,,,,26348920
pddl,600,./pddl_cafe/result/Instancesv2_round/random/fixlen4/30eve/p03[count=350]_cafe-bnd_dhxplink_600.txt,13563280,10137599,9663099,,,33363978
pddl,600,./pddl_cafe/result/Instancesv2_round/random/fixlen4/30eve/p04[count=350]_cafe-bnd_dhxplink_600.txt,13563280,10137599,9663099,10495799,,43859777
pddl,600,./pddl_cafe/result/Instancesv2_round/random/fixlen4/30eve/p05[count=350]_cafe-bnd_dhxplink_600.txt,13563280,10137599,9663099,10495799,11994699,55854476
pddl,600,./pddl_cafe/result/Instancesv2_round/random/fixlen4/30eve/p02[count=350]_cafe-bnd_dhxplink_600.txt,13563280,10137599,,,,23700879
pddl,600,./pddl_cafe/result/Instancesv2_round/random/fixlen4/30eve/p01[count=350]_cafe-bnd_dhxplink_600.txt,13563280,,,,,13563280
pddl,600,./pddl_cafe/result/Instancesv2_round/sipp/fixlen4/30eve/p03[count=350]_cafe-bnd_dhxplink_600.txt,13948920,12153599,12349699,,,38452218
pddl,600,./pddl_cafe/result/Instancesv2_round/sipp/fixlen4/30eve/p04[count=350]_cafe-bnd_dhxplink_600.txt,13948920,12153599,12349699,12632799,,51085017
pddl,600,./pddl_cafe/result/Instancesv2_round/sipp/fixlen4/30eve/p05[count=350]_cafe-bnd_dhxplink_600.txt,13948920,12153599,12349699,12632799,13560299,64645316
pddl,600,./pddl_cafe/result/Instancesv2_round/sipp/fixlen4/30eve/p02[count=350]_cafe-bnd_dhxplink_600.txt,13948920,12153599,,,,26102519
pddl,600,./pddl_cafe/result/Instancesv2_round/sipp/fixlen4/30eve/p01[count=350]_cafe-bnd_dhxplink_600.txt,13948920,,,,,13948920
pddl,600,./pddl_cafe/result/Instancesv2_round/sippv2/fixlen4/30eve/p03[count=350]_cafe-bnd_dhxplink_600.txt,14080120,12268799,12349699,,,38698618
pddl,600,./pddl_cafe/result/Instancesv2_round/sippv2/fixlen4/30eve/p04[count=350]_cafe-bnd_dhxplink_600.txt,14080120,12268799,12349699,12632799,,51331417
pddl,600,./pddl_cafe/result/Instancesv2_round/sippv2/fixlen4/30eve/p05[count=350]_cafe-bnd_dhxplink_600.txt,14080120,12268799,12349699,12632799,13560299,64891716
pddl,600,./pddl_cafe/result/Instancesv2_round/sippv2/fixlen4/30eve/p02[count=350]_cafe-bnd_dhxplink_600.txt,14080120,12268799,,,,26348919
pddl,600,./pddl_cafe/result/Instancesv2_round/sippv2/fixlen4/30eve/p01[count=350]_cafe-bnd_dhxplink_600.txt,14080120,,,,,14080120
