Encoding,Horizon,Problem,counter wrac1_y_wrbc1,counter wrbc1_b_wrcc1,counter wrcc1_x_wrdc1,counter wrdc1_b_wrec1,counter wrec1_y_wrfc1,Total
clingcon,660,./heu_105/result/Instancesv2_round/random/fixlen4/30eve/p03[count=350]_OPT_hphase_660.txt,15034360,11462400,10949080,,,37445840
clingcon,660,./heu_105/result/Instancesv2_round/random/fixlen4/30eve/p04[count=350]_OPT_hphase_660.txt,11095340,9734400,10949080,11516200,,43295020
clingcon,660,./heu_105/result/Instancesv2_round/random/fixlen4/30eve/p05[count=350]_OPT_hphase_660.txt,11095340,9734400,10949080,11516200,13148300,56443320
clingcon,660,./heu_105/result/Instancesv2_round/random/fixlen4/30eve/p02[count=350]_OPT_hphase_660.txt,15034360,11462400,,,,26496760
clingcon,660,./heu_105/result/Instancesv2_round/random/fixlen4/30eve/p01[count=350]_OPT_hphase_660.txt,15034360,,,,,15034360
clingcon,660,./heu_105/result/Instancesv2_round/sipp/fixlen4/30eve/p03[count=350]_OPT_hphase_660.txt,15456780,13132800,13895860,,,42485440
clingcon,660,./heu_105/result/Instancesv2_round/sipp/fixlen4/30eve/p04[count=350]_OPT_hphase_660.txt,15456780,13132800,13895860,13567000,,56052440
clingcon,660,./heu_105/result/Instancesv2_round/sipp/fixlen4/30eve/p05[count=350]_OPT_hphase_660.txt,15456780,13132800,13895860,13567000,15208300,71260740
clingcon,660,./heu_105/result/Instancesv2_round/sipp/fixlen4/30eve/p02[count=350]_OPT_hphase_660.txt,15456780,13132800,,,,28589580
clingcon,660,./heu_105/result/Instancesv2_round/sipp/fixlen4/30eve/p01[count=350]_OPT_hphase_660.txt,15456780,,,,,15456780
clingcon,660,./heu_105/result/Instancesv2_round/sippv2/fixlen4/30eve/p03[count=350]_OPT_hphase_660.txt,15456780,13248000,13895860,,,42600640
clingcon,660,./heu_105/result/Instancesv2_round/sippv2/fixlen4/30eve/p04[count=350]_OPT_hphase_660.txt,15456780,13248000,13895860,13567000,,56167640
clingcon,660,./heu_105/result/Instancesv2_round/sippv2/fixlen4/30eve/p05[count=350]_OPT_hphase_660.txt,15456780,13132800,13895860,13567000,15208300,71260740
clingcon,660,./heu_105/result/Instancesv2_round/sippv2/fixlen4/30eve/p02[count=350]_OPT_hphase_660.txt,15456780,13248000,,,,28704780
clingcon,660,./heu_105/result/Instancesv2_round/sippv2/fixlen4/30eve/p01[count=350]_OPT_hphase_660.txt,15456780,,,,,15456780
