Encoding,Horizon,Problem,counter wrac1_y_wrbc1,counter wrbc1_b_wrcc1,counter wrcc1_x_wrdc1,counter wrdc1_b_wrec1,counter wrec1_y_wrfc1,Total
clingcon,780,./heu_105/result/Instancesv2_round/random/fixlen4/muse/p04[count=350]_OPT_xdeltime_780.txt,17007600,11193700,15141600,24232400,,67575300
clingcon,780,./heu_105/result/Instancesv2_round/random/fixlen4/muse/p05[count=350]_OPT_xdeltime_780.txt,17007600,11193700,15141600,24232400,27356100,94931400
clingcon,780,./heu_105/result/Instancesv2_round/random/fixlen4/muse/p02[count=350]_OPT_xdeltime_780.txt,17007600,11193700,,,,28201300
clingcon,780,./heu_105/result/Instancesv2_round/random/fixlen4/muse/p01[count=350]_OPT_xdeltime_780.txt,17007600,,,,,17007600
clingcon,780,./heu_105/result/Instancesv2_round/sipp/fixlen4/muse/p03[count=350]_OPT_xdeltime_780.txt,21865000,15106300,19017600,,,55988900
clingcon,780,./heu_105/result/Instancesv2_round/sipp/fixlen4/muse/p04[count=350]_OPT_xdeltime_780.txt,0,61300,0,82100,,143400
clingcon,780,./heu_105/result/Instancesv2_round/sipp/fixlen4/muse/p05[count=350]_OPT_xdeltime_780.txt,21865000,15106300,19017600,31104800,32382500,119476200
clingcon,780,./heu_105/result/Instancesv2_round/sipp/fixlen4/muse/p02[count=350]_OPT_xdeltime_780.txt,21865000,15106300,,,,36971300
clingcon,780,./heu_105/result/Instancesv2_round/sipp/fixlen4/muse/p01[count=350]_OPT_xdeltime_780.txt,21731900,,,,,21731900
clingcon,780,./heu_105/result/Instancesv2_round/sippv2/fixlen4/muse/p03[count=350]_OPT_xdeltime_780.txt,21139400,14342700,18270400,,,53752500
clingcon,780,./heu_105/result/Instancesv2_round/sippv2/fixlen4/muse/p04[count=350]_OPT_xdeltime_780.txt,64500,61300,0,82100,,207900
clingcon,780,./heu_105/result/Instancesv2_round/sippv2/fixlen4/muse/p05[count=350]_OPT_xdeltime_780.txt,21139400,14342700,18270400,30530100,33700900,117983500
clingcon,780,./heu_105/result/Instancesv2_round/sippv2/fixlen4/muse/p02[count=350]_OPT_xdeltime_780.txt,21139400,14342700,,,,35482100
clingcon,780,./heu_105/result/Instancesv2_round/sippv2/fixlen4/muse/p01[count=350]_OPT_xdeltime_780.txt,21139400,,,,,21139400
