Encoding,Horizon,Problem,counter wrac1_y_wrbc1,counter wrbc1_b_wrcc1,counter wrcc1_x_wrdc1,counter wrdc1_b_wrec1,counter wrec1_y_wrfc1,Total
clingcon,600,./heu_105/result/Instancesv2_round/random/fixlen4/30eve/p03[count=350]_OPT_dhctrphs_600.txt,13038480,10137600,9663100,,,32839180
clingcon,600,./heu_105/result/Instancesv2_round/random/fixlen4/30eve/p04[count=350]_OPT_dhctrphs_600.txt,13038480,10137600,9663100,10501600,,43340780
clingcon,600,./heu_105/result/Instancesv2_round/random/fixlen4/30eve/p05[count=350]_OPT_dhctrphs_600.txt,13038480,10137600,9663100,10501600,11994700,55335480
clingcon,600,./heu_105/result/Instancesv2_round/random/fixlen4/30eve/p02[count=350]_OPT_dhctrphs_600.txt,13038480,10137600,,,,23176080
clingcon,600,./heu_105/result/Instancesv2_round/random/fixlen4/30eve/p01[count=350]_OPT_dhctrphs_600.txt,13038480,,,,,13038480
clingcon,600,./heu_105/result/Instancesv2_round/sipp/fixlen4/30eve/p03[count=350]_OPT_dhctrphs_600.txt,13948920,12153600,12349700,,,38452220
clingcon,600,./heu_105/result/Instancesv2_round/sipp/fixlen4/30eve/p04[count=350]_OPT_dhctrphs_600.txt,13948920,12153600,12349700,12650200,,51102420
clingcon,600,./heu_105/result/Instancesv2_round/sipp/fixlen4/30eve/p05[count=350]_OPT_dhctrphs_600.txt,13948920,12153600,12349700,12650200,13477900,64580320
clingcon,600,./heu_105/result/Instancesv2_round/sipp/fixlen4/30eve/p02[count=350]_OPT_dhctrphs_600.txt,13948920,12153600,,,,26102520
clingcon,600,./heu_105/result/Instancesv2_round/sipp/fixlen4/30eve/p01[count=350]_OPT_dhctrphs_600.txt,13948920,,,,,13948920
clingcon,600,./heu_105/result/Instancesv2_round/sippv2/fixlen4/30eve/p03[count=350]_OPT_dhctrphs_600.txt,14080120,12268800,12349700,,,38698620
clingcon,600,./heu_105/result/Instancesv2_round/sippv2/fixlen4/30eve/p04[count=350]_OPT_dhctrphs_600.txt,14080120,12268800,12349700,12656000,,51354620
clingcon,600,./heu_105/result/Instancesv2_round/sippv2/fixlen4/30eve/p05[count=350]_OPT_dhctrphs_600.txt,14080120,12268800,12349700,12641500,13560300,64900420
clingcon,600,./heu_105/result/Instancesv2_round/sippv2/fixlen4/30eve/p02[count=350]_OPT_dhctrphs_600.txt,14080120,12268800,,,,26348920
clingcon,600,./heu_105/result/Instancesv2_round/sippv2/fixlen4/30eve/p01[count=350]_OPT_dhctrphs_600.txt,14080120,,,,,14080120
